Date,Close,Change,Fluctuation,Open,High,Low,Volume,Transaction,Market_cap
2007.7.25,819.6,6.13,0.75,808.65,820.6,806.59,589985,2041081,1.07E+08
2007.7.24,813.47,-5.32,-0.65,824.65,824.69,805.9,642436,2254402,1.06E+08
2007.7.23,818.79,-6.54,-0.79,824.04,827.96,818.79,593195,2131418,1.07E+08
2007.7.20,825.33,6.01,0.73,826.02,826.42,820.41,546270,2115949,1.08E+08
2007.7.19,819.32,0.4,0.05,822.58,824.24,816.18,554743,2124446,1.07E+08
2007.7.18,818.92,-0.99,-0.12,826.06,826.79,818.91,558054,2213906,1.07E+08
2007.7.16,819.91,-5.49,-0.67,829.45,829.51,815.51,502724,2036300,1.07E+08
2007.7.13,825.4,-2.82,-0.34,840.83,841.09,821.97,561699,2523162,1.08E+08
2007.7.12,828.22,8.2,1,828.5,831.17,826.27,509806,2431236,1.08E+08
2007.7.11,820.02,5.17,0.63,810.29,820.79,809.2,474039,1935148,1.07E+08
2007.7.10,814.85,1.26,0.15,820.44,820.7,809.78,467290,2025024,1.06E+08
2007.7.9,813.59,2.53,0.31,819.17,820.98,810.23,506891,2369602,1.06E+08
2007.7.6,811.06,8.19,1.02,809.88,811.07,801.73,456181,2278450,1.06E+08
2007.7.5,802.87,-1.15,-0.14,809.49,810.72,802.85,486093,2262165,1.04E+08
2007.7.4,804.02,7.31,0.92,805.22,806.47,800.61,514497,2275310,1.04E+08
2007.7.3,796.71,12.1,1.54,794.65,797.44,793.21,512896,2217005,1.03E+08
2007.7.2,784.61,5.92,0.76,781.42,784.9,779.4,384106,1593331,1.02E+08
2007.6.29,778.69,0.19,0.02,782.27,786.82,776.6,438260,1844716,1.00E+08
2007.6.28,778.5,17.47,2.3,770.11,778.58,767.94,490399,1830196,1.00E+08
2007.6.27,761.03,-19.28,-2.47,780.78,780.91,759.41,549731,2038972,9.80E+07
2007.6.26,780.31,-16.49,-2.07,802.61,804.49,769.09,711663,2653779,1.00E+08
2007.6.25,796.8,-12.78,-1.58,803.67,810.92,793.59,653280,2491310,1.02E+08
2007.6.22,809.58,-0.78,-0.1,820.31,822.2,804.21,747583,3205004,1.04E+08
2007.6.21,810.36,13.09,1.64,794.26,811.13,793.74,744304,2762757,1.04E+08
2007.6.20,797.27,-22.7,-2.77,826.22,828.08,794.56,811953,3251627,1.02E+08
2007.6.19,819.97,1.86,0.23,824.18,824.18,814.76,856554,3216603,1.05E+08
2007.6.18,818.11,17.5,2.19,812.43,818.88,811.94,801177,3234712,1.04E+08
2007.6.15,800.61,17.59,2.25,791.39,800.76,790.29,745813,3000081,1.02E+08
2007.6.14,783.02,17.49,2.28,775.13,783.09,773.3,629669,2469486,9.99E+07
2007.6.13,765.53,2.48,0.33,763.07,766.65,758.23,548609,2210359,9.76E+07
2007.6.12,763.05,4.36,0.57,763.79,764.75,757.21,647677,2121110,9.73E+07
2007.6.11,758.69,-1.94,-0.26,770.46,771.44,758.65,651741,2517515,9.67E+07
2007.6.8,760.63,-1.21,-0.16,758.51,763.85,752.02,582382,2358919,9.69E+07
2007.6.7,761.84,11.76,1.57,746.26,761.85,745.06,585451,2325386,9.70E+07
2007.6.5,750.08,4.59,0.62,748.84,752.07,744.05,549916,2215402,9.55E+07
2007.6.4,745.49,2.88,0.39,751.65,752.74,738.94,526922,2146339,9.46E+07
2007.6.1,742.61,-5.26,-0.7,754.07,754.48,742.02,600167,2482066,9.42E+07
2007.5.31,747.87,12.27,1.67,743.31,748.04,739.69,654453,2109286,9.47E+07
2007.5.30,735.6,0.78,0.11,741,742.11,729.01,632503,2174470,9.31E+07
2007.5.29,734.82,5.66,0.78,736.03,737.2,733.23,654265,2093831,9.33E+07
2007.5.28,729.16,9.62,1.34,726.67,729.44,725.92,591099,1782650,9.20E+07
2007.5.25,719.54,2.71,0.38,712.43,720.27,711.56,597534,1721251,9.08E+07
2007.5.23,716.83,5.97,0.84,716.28,717.26,713.23,611765,1922355,9.05E+07
2007.5.22,710.86,1.63,0.23,712.9,713.55,709.4,708719,2006892,8.96E+07
2007.5.21,709.23,-1.85,-0.26,708.32,710.27,706.13,614898,1664979,8.88E+07
2007.5.18,711.08,0.41,0.06,713.04,713.2,705.69,590105,1678022,8.90E+07
2007.5.17,710.67,9.27,1.32,708.34,710.94,707.34,638613,1831154,8.88E+07
2007.5.16,701.4,3.87,0.55,700.58,702.94,697.02,567464,1640707,8.76E+07
2007.5.15,697.53,-6.3,-0.9,705.65,706.89,697.49,603093,1804726,8.71E+07
2007.5.14,703.83,-4.14,-0.58,714.44,714.58,702.57,554175,1779796,8.78E+07
2007.5.11,707.97,3.53,0.5,699.82,707.97,696.64,558520,1835417,8.83E+07
2007.5.10,704.44,2.94,0.42,708.78,709.82,702.94,606222,2129447,8.78E+07
2007.5.9,701.5,3.25,0.47,701.23,702.11,698.67,546719,1915302,8.74E+07
2007.5.8,698.25,-4.51,-0.64,705.97,706.14,697.77,560340,1878964,8.70E+07
2007.5.7,702.76,9.32,1.34,699.42,703.25,699.42,574510,1846757,8.75E+07
2007.5.4,693.44,6.91,1.01,690.93,693.47,689.71,569875,1817315,8.63E+07
2007.5.3,686.53,4.46,0.65,687.33,688.73,685.71,607299,1857334,8.54E+07
2007.5.2,682.07,6.19,0.92,680.26,682.65,677.52,566471,1747849,8.49E+07
2007.4.30,675.88,0.36,0.05,676.63,679.42,674.56,540758,1632219,8.41E+07
2007.4.27,675.52,-6.41,-0.94,684.84,685.01,675.2,631272,1979827,8.41E+07
2007.4.26,681.93,-1.73,-0.25,688.36,690.4,681.93,656340,2122192,8.49E+07
2007.4.25,683.66,-7.94,-1.15,693.62,693.91,679.48,763101,2265640,8.50E+07
2007.4.24,691.6,-0.41,-0.06,692.67,693.02,688.39,757660,2269860,8.59E+07
2007.4.23,692.01,0.45,0.07,697.98,699.53,692,784624,2266506,8.59E+07
2007.4.20,691.56,8.71,1.28,685.05,691.58,685.05,799680,2161340,8.58E+07
2007.4.19,682.85,-7.1,-1.03,692.03,692.65,680.67,725895,2261918,8.47E+07
2007.4.18,689.95,-0.21,-0.03,689.37,692.99,688.72,840873,2504390,8.55E+07
2007.4.17,690.16,-6.93,-0.99,698.24,698.55,687.93,868563,2542145,8.55E+07
2007.4.16,697.09,11.87,1.73,690.24,697.09,689.11,851100,2589124,8.62E+07
2007.4.13,685.22,4.03,0.59,683.95,685.96,682.23,893229,2624534,8.47E+07
2007.4.12,681.19,4.49,0.66,676.38,682.16,676.22,861551,2513006,8.42E+07
2007.4.11,676.7,2.29,0.34,677.53,678.67,676.57,897133,2580267,8.36E+07
2007.4.10,674.41,3.87,0.58,674.29,674.82,670.11,861732,2561914,8.32E+07
2007.4.9,670.54,4.54,0.68,669.26,671.32,669.07,850007,2281483,8.27E+07
2007.4.6,666,2.02,0.3,667.34,667.39,665.26,803980,2168762,8.21E+07
2007.4.5,663.98,3.17,0.48,664,664.4,662.03,901935,2438450,8.16E+07
2007.4.4,660.81,5.59,0.85,660.89,662.33,659.09,846967,2186014,8.12E+07
2007.4.3,655.22,3.44,0.53,654.18,655.8,650.38,722612,2019167,8.05E+07
2007.4.2,651.78,2.79,0.43,651.53,653.88,650.51,714042,1855325,8.00E+07
2007.3.30,648.99,3.62,0.56,648.72,649.38,646.89,750191,1981316,7.96E+07
2007.3.29,645.37,8.55,1.34,637.56,645.42,637.56,697433,1824020,7.91E+07
2007.3.28,636.82,-4.38,-0.68,641.07,644.1,635.76,725190,2025028,7.81E+07
2007.3.27,641.2,0.32,0.05,643.83,643.83,639.81,748695,2039086,7.86E+07
2007.3.26,640.88,-0.01,0,642.43,643.7,640.49,663954,1789562,7.85E+07
2007.3.23,640.89,-4.88,-0.76,647.12,647.87,639.1,691706,2088470,7.85E+07
2007.3.22,645.77,1.95,0.3,649.57,650.14,645.77,732639,2180204,7.92E+07
2007.3.21,643.82,-1.55,-0.24,649.03,649.77,641.64,800084,2270697,7.89E+07
2007.3.20,645.37,1.48,0.23,650.5,651.55,644.49,966396,2458891,7.91E+07
2007.3.19,643.89,12.5,1.98,635.12,643.93,635.12,797744,2225121,7.89E+07
2007.3.16,631.39,6.69,1.07,629.04,632.81,626.99,770432,2205415,7.73E+07
2007.3.15,624.7,11.39,1.86,620.16,625.41,620.16,764827,2106476,7.64E+07
2007.3.14,613.31,-7.1,-1.14,609.7,615.35,608.12,746194,1854340,7.50E+07
2007.3.13,620.41,0.79,0.13,622.73,622.82,619.47,849593,2074944,7.58E+07
2007.3.12,619.62,6.21,1.01,616.59,619.7,616.42,761159,2006958,7.56E+07
2007.3.9,613.41,1.72,0.28,615.8,616.28,611.45,673875,2051951,7.48E+07
2007.3.8,611.69,5.5,0.91,608.03,613.03,608.03,656677,2059001,7.45E+07
2007.3.7,606.19,4.23,0.7,608.84,610.23,605.34,699802,2019041,7.38E+07
2007.3.6,601.96,7.93,1.33,595.68,602.13,595.56,713195,2139593,7.33E+07
2007.3.5,594.03,-12.96,-2.14,605.19,607.2,594.03,720224,1948110,7.24E+07
2007.3.2,606.99,6.06,1.01,599.2,609.97,599.19,733981,1737115,7.39E+07
2007.2.28,600.93,-10.59,-1.73,586.41,600.95,581.84,636854,1835865,7.30E+07
2007.2.27,611.52,-1.49,-0.24,615.34,616.64,611.38,687374,1895578,7.43E+07
2007.2.26,613.01,2.18,0.36,612.02,615.32,610.93,672875,1815828,7.44E+07
2007.2.23,610.83,0.42,0.07,612.75,613.6,609.77,598249,1829366,7.41E+07
2007.2.22,610.41,2.25,0.37,610.01,611.92,609.73,624464,2001921,7.40E+07
2007.2.21,608.16,0.68,0.11,608.77,609.09,606.04,590641,1863566,7.37E+07
2007.2.20,607.48,2.41,0.4,607.37,608.17,605.87,529249,1593380,7.34E+07
2007.2.16,605.07,0.9,0.15,605.72,605.89,602.58,533619,1701544,7.30E+07
2007.2.15,604.17,1.39,0.23,607.91,608.27,603.84,598103,1922767,7.29E+07
2007.2.14,602.78,6.07,1.02,601.11,603.12,601.11,594650,1872569,7.27E+07
2007.2.13,596.71,-2.48,-0.41,600.09,602.45,596.35,599899,1810039,7.20E+07
2007.2.12,599.19,-2.7,-0.45,600.24,600.24,595.49,519358,1567832,7.23E+07
2007.2.9,601.89,0.07,0.01,602.49,604.81,601.58,561425,1858610,7.26E+07
2007.2.8,601.82,1.26,0.21,602.9,604.21,600.77,600955,1851189,7.25E+07
2007.2.7,600.56,4.34,0.73,598.63,600.65,596.99,618588,1881559,7.23E+07
2007.2.6,596.22,1.61,0.27,596.37,597.34,594.6,604042,1727453,7.16E+07
2007.2.5,594.61,2.89,0.49,595.77,596.23,593.32,534135,1773438,7.17E+07
2007.2.2,591.72,9.26,1.59,584.91,592.01,584.91,607997,1797204,7.14E+07
2007.2.1,582.46,6.09,1.06,580.03,583.75,578.87,617724,1757699,7.02E+07
2007.1.31,576.37,-4.67,-0.8,583.21,584.2,576.35,610130,1608269,6.95E+07
2007.1.30,581.04,-1.44,-0.25,583.16,584.34,578.06,598900,1627329,7.00E+07
2007.1.29,582.48,-0.67,-0.11,587.06,588.11,582.47,604972,1499795,7.01E+07
2007.1.26,583.15,-0.43,-0.07,579.05,583.66,578.1,569791,1456060,7.02E+07
2007.1.25,583.58,3.31,0.57,585.78,587.22,583.33,628412,1728454,7.02E+07
2007.1.24,580.27,9.23,1.62,573.8,580.27,573.78,604290,1587882,6.97E+07
2007.1.23,571.04,-6.08,-1.05,573.49,577.48,569.99,635285,1677239,6.86E+07
2007.1.22,577.12,-6.5,-1.11,584.56,585.06,574.85,673480,1724160,6.93E+07
2007.1.19,583.62,-13.43,-2.25,594.34,594.34,582.41,670263,1754467,7.01E+07
2007.1.18,597.05,-1.12,-0.19,597.57,602.43,596.48,639891,1800783,7.16E+07
2007.1.17,598.17,-7.33,-1.21,605.19,605.22,596.67,819794,1932736,7.17E+07
2007.1.16,605.5,-2.97,-0.49,610.33,610.57,604.47,678159,1831741,7.25E+07
2007.1.15,608.47,0.46,0.08,612.49,613.38,608.2,701946,1850024,7.28E+07
2007.1.12,608.01,7.07,1.18,605.37,608.06,605.21,694262,1914919,7.27E+07
2007.1.11,600.94,4.16,0.7,600.43,604.2,600.09,759853,2085304,7.19E+07
2007.1.10,596.78,-5.17,-0.86,603.15,603.4,591.75,557030,1838246,7.13E+07
2007.1.9,601.95,4.12,0.69,600.46,602.51,598.22,673791,2062253,7.19E+07
2007.1.8,597.83,-4.52,-0.75,601.18,601.61,596.82,594135,1664342,7.14E+07
2007.1.5,602.35,-1.59,-0.26,607.05,608.2,592.29,684055,2062510,7.19E+07
2007.1.4,603.94,1.25,0.21,604.86,605.87,600.3,604705,1787604,7.21E+07
2007.1.3,602.69,-6.03,-0.99,610.81,610.84,601.87,564038,1751984,7.19E+07
2007.1.2,608.72,2.57,0.42,610.03,610.14,608.23,475863,1687473,7.25E+07
2006.12.28,606.15,13.97,2.36,596.43,606.15,596.43,562479,1677307,7.21E+07
2006.12.27,592.18,2.06,0.35,591.56,593.42,590.53,558477,1634568,7.04E+07
2006.12.26,590.12,-11.48,-1.91,600.7,601.32,588.12,629609,1944819,7.03E+07
2006.12.22,601.6,-7.09,-1.16,608.51,609.14,601.35,696021,2098437,7.15E+07
2006.12.21,608.69,-5.58,-0.91,615.73,615.78,608.55,605338,2001627,7.23E+07
2006.12.20,614.27,0.84,0.14,615.29,617.17,612.86,639876,2176029,7.29E+07
2006.12.19,613.43,-3.16,-0.51,617.08,617.89,613.11,604735,1883225,7.28E+07
2006.12.18,616.59,4.3,0.7,616.02,617.5,615.85,550645,1726677,7.29E+07
2006.12.15,612.29,6.4,1.06,609.72,613.39,609.72,516745,1728904,7.24E+07
2006.12.14,605.89,7.54,1.26,599.86,606.03,599.35,503924,1532310,7.16E+07
2006.12.13,598.35,0.89,0.15,596.67,600.41,595.24,528139,1746377,7.07E+07
2006.12.12,597.46,-12.57,-2.06,611.29,611.29,595.27,593593,1957817,7.05E+07
2006.12.11,610.03,1.64,0.27,609.63,611.94,609.63,534339,1723062,7.19E+07
2006.12.8,608.39,-6.04,-0.98,612.81,613.14,606.29,594397,1770621,7.17E+07
2006.12.7,614.43,-0.56,-0.09,615.38,617.37,613.38,629398,1953650,7.24E+07
2006.12.6,614.99,-4.88,-0.79,621.31,622.51,610.61,569788,2059137,7.24E+07
2006.12.5,619.87,1.74,0.28,621.77,623.55,619.61,639330,1942364,7.29E+07
2006.12.4,618.13,-1.63,-0.26,619.07,620.31,618.11,553881,1701538,7.26E+07
2006.12.1,619.76,-2.41,-0.39,623.49,624.04,619.65,616396,2066063,7.28E+07
2006.11.30,622.17,4.98,0.81,621.2,622.25,620.17,672951,2157475,7.31E+07
2006.11.29,617.19,4.26,0.7,616.2,618.29,615.48,671025,2275822,7.25E+07
2006.11.28,612.93,-2.85,-0.46,607.72,613.05,605.21,667203,2237387,7.21E+07
2006.11.27,615.78,-0.9,-0.15,617.52,617.61,614.6,572624,1615774,7.23E+07
2006.11.24,616.68,-1.4,-0.23,619.87,620.41,615.76,657734,1929885,7.24E+07
2006.11.23,618.08,3.21,0.52,617.45,618.76,616,737689,2021534,7.25E+07
2006.11.22,614.87,7.44,1.22,609.96,615.02,609.84,621364,1659620,7.21E+07
2006.11.21,607.43,-0.81,-0.13,608.56,609.43,604.81,611941,1678058,7.12E+07
2006.11.20,608.24,-2.69,-0.44,613.82,614.42,608.22,580209,1510182,7.12E+07
2006.11.17,610.93,1.29,0.21,611.29,612.74,610.19,547538,1473782,7.14E+07
2006.11.16,609.64,3.1,0.51,609.26,610.69,609.06,700928,1655631,7.12E+07
2006.11.15,606.54,-1.55,-0.25,610.97,611.25,606.02,669566,1607875,7.05E+07
2006.11.14,608.09,3.19,0.53,607.99,608.79,607.25,582603,1674799,7.07E+07
2006.11.13,604.9,0.94,0.16,606.41,607.16,602.21,602000,1494978,7.03E+07
2006.11.10,603.96,1.16,0.19,602.05,604.47,601.37,644143,1429187,7.02E+07
2006.11.9,602.8,6.19,1.04,599.48,602.81,598.97,597131,1545396,7.00E+07
2006.11.8,596.61,-4.08,-0.68,603.09,603.72,596.6,542697,1463322,6.93E+07
2006.11.7,600.69,0.63,0.1,604.37,604.66,600.28,540968,1476705,6.97E+07
2006.11.6,600.06,1.27,0.21,599.95,600.48,594.74,459368,1394574,6.95E+07
2006.11.3,598.79,3.39,0.57,598.02,599.61,596.67,506426,1547768,6.93E+07
2006.11.2,595.4,0.7,0.12,593.19,596.66,592.46,488085,1517862,6.88E+07
2006.11.1,594.7,8.6,1.47,591,594.78,589.64,517335,1501429,6.88E+07
2006.10.31,586.1,6,1.03,582.87,586.12,582.87,474954,1319171,6.77E+07
2006.10.30,580.1,-6,-1.02,583.71,584.3,580.1,436876,1320372,6.70E+07
2006.10.27,586.1,-1.17,-0.2,590.03,591.08,583.9,507129,1504034,6.77E+07
2006.10.26,587.27,-0.16,-0.03,590.44,591.4,586.15,485307,1609927,6.77E+07
2006.10.25,587.43,2.15,0.37,587.05,588.41,585.97,509641,1616623,6.77E+07
2006.10.24,585.28,-1.51,-0.26,592.96,593.71,585.05,644929,1940831,6.74E+07
2006.10.23,586.79,4.14,0.71,587.95,588.88,585.09,537709,1518866,6.73E+07
2006.10.20,582.65,5.22,0.9,581.32,584.75,581.32,551514,1621190,6.65E+07
2006.10.19,577.43,-0.82,-0.14,580.39,582,577.42,641110,1750576,6.58E+07
2006.10.18,578.25,1.22,0.21,575.52,578.76,570.27,566873,1543174,6.59E+07
2006.10.17,577.03,-5.01,-0.86,585.9,586.08,566.23,674598,1989789,6.57E+07
2006.10.16,582.04,7.82,1.36,579.85,582.5,579.52,565904,1612085,6.62E+07
2006.10.13,574.22,5.97,1.05,576.78,579,574.22,563302,1720927,6.54E+07
2006.10.12,568.25,12.77,2.3,558.17,568.37,558.17,532324,1467880,6.46E+07
2006.10.11,555.48,0.78,0.14,548.42,559.18,544.94,524370,1409791,6.31E+07
2006.10.10,554.7,15.6,2.89,539.14,556.15,539.14,554571,1527599,6.30E+07
2006.10.9,539.1,-48.22,-8.21,585.56,588.03,533.85,722453,1985984,6.12E+07
2006.10.4,587.32,-9.67,-1.62,594.27,594.42,583.71,454290,1379619,6.67E+07
2006.10.2,596.99,-3.43,-0.57,600.92,601.62,596.94,446866,1342686,6.77E+07
2006.9.29,600.42,0.51,0.09,603.26,604.56,600.21,546335,1524774,6.81E+07
2006.9.28,599.91,4.45,0.75,598.55,600.33,597.48,577042,1719016,6.80E+07
2006.9.27,595.46,3.83,0.65,595.26,597.97,593.82,602628,1850364,6.75E+07
2006.9.26,591.63,-5.66,-0.95,601.41,602.43,591.1,603106,1779592,6.70E+07
2006.9.25,597.29,-2.13,-0.36,599.57,601.24,596.59,538745,1508473,6.76E+07
2006.9.22,599.42,-12.55,-2.05,609.55,609.82,599.28,596018,1664631,6.78E+07
2006.9.21,611.97,-1.16,-0.19,619.25,620.6,611.57,633016,2021051,6.91E+07
2006.9.20,613.13,-1.67,-0.27,614.09,614.73,609.09,584192,1840383,6.93E+07
2006.9.19,614.8,1.41,0.23,616.08,617.14,613.27,568358,1794497,6.95E+07
2006.9.18,613.39,7.17,1.18,609.98,613.55,609.31,579671,1663274,6.93E+07
2006.9.15,606.22,5.27,0.88,602.1,606.22,601.41,515113,1554952,6.85E+07
2006.9.14,600.95,8.5,1.43,594.76,600.96,594.13,522403,1492368,6.79E+07
2006.9.13,592.45,3.81,0.65,595.09,596.32,592.33,527009,1404420,6.69E+07
2006.9.12,588.64,-3.32,-0.56,593.75,595.25,586.68,519479,1345767,6.65E+07
2006.9.11,591.96,-5.72,-0.96,601.83,602.27,591.95,496151,1278396,6.67E+07
2006.9.8,597.68,6.04,1.02,591.55,597.72,591.55,491440,1361901,6.73E+07
2006.9.7,591.64,-0.86,-0.15,587.51,592.3,585.96,506513,1516477,6.65E+07
2006.9.6,592.5,-0.33,-0.06,595.52,596.03,592.03,506649,1577045,6.66E+07
2006.9.5,592.83,6.06,1.03,591.31,592.83,588.86,503696,1610543,6.66E+07
2006.9.4,586.77,9.04,1.56,582.78,587.39,582.69,425463,1531326,6.59E+07
2006.9.1,577.73,4.9,0.86,574.51,577.95,573.53,401984,1423423,6.49E+07
2006.8.31,572.83,7.73,1.37,569.44,573.06,569.29,428609,1474078,6.42E+07
2006.8.30,565.1,4.3,0.77,563.76,566.14,562.66,401927,1379725,6.33E+07
2006.8.29,560.8,4.52,0.81,560.7,561.28,559.84,417327,1509910,6.28E+07
2006.8.28,556.28,-0.13,-0.02,558.46,559.12,556.12,367516,1250063,6.23E+07
2006.8.25,556.41,4.65,0.84,554,556.89,553.69,389189,1366439,6.22E+07
2006.8.24,551.76,-2.47,-0.45,554.34,554.89,550.06,387559,1217374,6.17E+07
2006.8.23,554.23,0.14,0.03,555.06,555.59,552.4,429572,1467244,6.20E+07
2006.8.22,554.09,3.22,0.58,551.12,554.15,550.97,492187,1500449,6.19E+07
2006.8.21,550.87,-1.04,-0.19,555.11,555.8,550.24,377870,1309419,6.12E+07
2006.8.18,551.91,0.1,0.02,553.09,553.73,551.54,403083,1339969,6.13E+07
2006.8.17,551.81,3.74,0.68,551.35,553.24,550.98,437441,1500570,6.12E+07
2006.8.16,548.07,-1.79,-0.33,554.07,554.49,548.05,431290,1328716,6.07E+07
2006.8.14,549.86,-3.31,-0.6,553.9,554.52,548.88,391848,1177244,5.79E+07
2006.8.11,553.17,-2.36,-0.42,559.53,559.75,553.13,470686,1402770,5.82E+07
2006.8.10,555.53,3.21,0.58,552.27,555.53,550.94,436921,1258648,5.84E+07
2006.8.9,552.32,5.84,1.07,546.37,552.51,546.15,406709,1174771,5.81E+07
2006.8.8,546.48,1.64,0.3,543.58,546.59,543.5,364569,983344,5.74E+07
2006.8.7,544.84,-4.91,-0.89,551.08,551.67,544.83,310706,1000111,5.71E+07
2006.8.4,549.75,3.6,0.66,548.89,550.68,547.42,325466,1081783,5.76E+07
2006.8.3,546.15,-5.29,-0.96,554.35,555.37,545.03,351899,1081314,5.73E+07
2006.8.2,551.44,1.23,0.22,548.05,551.75,545.31,324219,1085419,5.78E+07
2006.8.1,550.21,-7.45,-1.34,557.01,558.79,549.3,348306,984200,5.76E+07
2006.7.31,557.66,0.97,0.17,564.14,565.03,557.4,326276,932595,5.81E+07
2006.7.28,556.69,1.04,0.19,554.68,559.02,554.45,354312,962671,5.80E+07
2006.7.27,555.65,1.57,0.28,555.4,557.78,553.74,363165,1097991,5.78E+07
2006.7.26,554.08,1.74,0.32,555.61,557.88,553.53,436602,1053578,5.75E+07
2006.7.25,552.34,3.66,0.67,556.91,559.04,552.32,387961,1043484,5.74E+07
2006.7.24,548.68,-2.95,-0.53,550.55,552.07,545.9,351187,883073,5.70E+07
2006.7.21,551.63,-2.28,-0.41,547.72,551.98,547.15,407103,991462,5.73E+07
2006.7.20,553.91,14.1,2.61,551.84,553.97,550.36,489148,1174349,5.74E+07
2006.7.19,539.81,-4.16,-0.76,545.96,550.83,539.8,448335,1223827,5.59E+07
2006.7.18,543.97,-15.69,-2.8,555.11,555.4,543.97,418669,1110919,5.63E+07
2006.7.14,559.66,-11.45,-2,563.85,563.92,554.19,452400,1297425,5.78E+07
2006.7.13,571.11,-7.13,-1.23,573.81,577.15,569.19,449381,1318568,6.22E+07
2006.7.12,578.24,3.26,0.57,577.14,580.62,576.45,466733,1292186,6.30E+07
2006.7.11,574.98,-1.4,-0.24,576.38,577.51,574.48,356796,1132006,6.26E+07
2006.7.10,576.38,3.34,0.58,570,576.63,567.01,311172,982833,6.27E+07
2006.7.7,573.04,2.97,0.52,575.42,577.59,573.02,392191,1157993,6.23E+07
2006.7.6,570.07,-5.91,-1.03,575.59,578.5,568.99,356283,1151978,6.16E+07
2006.7.5,575.98,-9.85,-1.68,571.43,582.06,569.75,437294,1257706,6.23E+07
2006.7.4,585.83,-3.39,-0.58,594.63,595.47,585.65,477462,1380432,6.33E+07
2006.7.3,589.22,-1.46,-0.25,592,592.93,586.63,484946,1203741,6.36E+07
2006.6.30,590.68,13.76,2.39,588.17,590.69,585.9,403368,1370313,6.38E+07
2006.6.29,576.92,13.31,2.36,569.02,577.63,569.02,367963,1300120,6.21E+07
2006.6.28,563.61,-2.61,-0.46,557.9,564.26,555.77,342504,1206249,6.05E+07
2006.6.27,566.22,5.3,0.94,564.8,566.93,562.56,395158,1369744,6.07E+07
2006.6.26,560.92,1.55,0.28,560.59,563.97,555.25,329380,993429,6.01E+07
2006.6.23,559.37,-4.86,-0.86,561.21,561.32,554.41,340332,1014401,5.99E+07
2006.6.22,564.23,-2.08,-0.37,575.82,577.4,564.01,456607,1357204,6.04E+07
2006.6.21,566.31,1.53,0.27,567.22,569.96,561.63,337908,986957,6.06E+07
2006.6.20,564.78,-13.33,-2.31,575.48,576.59,564.07,328135,1010333,6.04E+07
2006.6.19,578.11,-8.97,-1.53,586.67,586.94,577.25,284892,943442,6.17E+07
2006.6.16,587.08,11.4,1.98,588.52,590.44,585.78,406043,1282571,6.26E+07
2006.6.15,575.68,-1.67,-0.29,586.13,588.57,575.05,360579,1140486,6.13E+07
2006.6.14,577.35,8.71,1.53,564.71,577.79,563.6,335373,1002936,6.14E+07
2006.6.13,568.64,-17.02,-2.91,573.84,574.55,568.21,361167,1035678,6.04E+07
2006.6.12,585.66,6.95,1.2,576.09,585.73,573.42,348312,969984,6.22E+07
2006.6.9,578.71,19.3,3.45,568.41,579.62,568.41,393130,1204333,6.14E+07
2006.6.8,559.41,-3.5,-0.62,557.11,567.02,551.03,427290,1332179,5.90E+07
2006.6.7,562.91,-35.8,-5.98,584.12,584.12,557.45,462311,1390440,5.93E+07
2006.6.5,598.71,-14.13,-2.31,614.9,616.38,598.64,394373,1104520,6.30E+07
2006.6.2,612.84,0.04,0.01,622.03,623.6,603.6,451756,1296575,6.45E+07
2006.6.1,612.8,-17.7,-2.81,627.98,631.83,612.21,430760,1331962,6.44E+07
2006.5.30,630.5,-7.77,-1.22,641.33,641.75,627.38,450826,1458180,6.63E+07
2006.5.29,638.27,4.36,0.69,640.98,643.99,637.85,435722,1516494,6.71E+07
2006.5.26,633.91,13.71,2.21,631.12,636.01,630.68,420679,1350288,6.66E+07
2006.5.25,620.2,-16.78,-2.63,642.38,643.59,620.17,446964,1423973,6.52E+07
2006.5.24,636.98,-3.36,-0.52,638.3,643.51,627.92,544972,1720394,6.70E+07
2006.5.23,640.34,-3.36,-0.52,640.84,641.12,631.64,508774,1786069,6.74E+07
2006.5.22,643.7,-14.86,-2.26,663.55,665.1,643.7,524142,1631853,6.77E+07
2006.5.19,658.56,7.66,1.18,648.05,659.5,645.67,491192,1695557,6.95E+07
2006.5.18,650.9,-20.34,-3.03,655.86,655.86,645.02,517891,1857251,6.87E+07
2006.5.17,671.24,9.1,1.37,665.11,671.33,664.68,457530,1717595,7.10E+07
2006.5.16,662.14,-13.16,-1.95,679.28,681.21,660.07,472471,1645301,7.00E+07
2006.5.15,675.3,-10.71,-1.56,679.76,680.34,673.42,449746,1458712,7.15E+07
2006.5.12,686.01,-3.96,-0.57,682.74,686.58,678.8,436930,1583409,7.26E+07
2006.5.11,689.97,6.6,0.97,683.19,690.04,682.68,430535,1557392,7.30E+07
2006.5.10,683.37,-2.75,-0.4,686.65,688.06,681.83,437711,1545347,7.23E+07
2006.5.9,686.12,-5.77,-0.83,692.99,694.18,684.48,495941,1708184,7.25E+07
2006.5.8,691.89,2,0.29,696.3,696.93,691.06,551616,1949524,7.31E+07
2006.5.4,689.89,0,0,690.67,692.15,685.38,435879,1626851,7.28E+07
2006.5.3,689.89,2.05,0.3,692.16,695.58,689.18,455444,1677121,7.29E+07
2006.5.2,687.84,2.4,0.35,685.89,689.65,684.24,440703,1560766,7.26E+07
