측정일자,권역명,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
20221227,동북권,도봉구,41,32,0.022,0.037,0.8,0.003
20221227,동북권,강북구,51,35,0.011,0.038,0.8,0.003
20221227,동북권,노원구,54,41,0.006,0.057,1,0.004
20221227,서남권,강서구,58,35,0.006,0.048,0.9,0.004
20221227,서남권,구로구,52,34,0.007,0.042,0.6,0.003
20221227,서남권,영등포구,49,33,0.005,0.053,0.8,0.004
20221227,서남권,동작구,50,38,0.006,0.054,0.8,0.003
20221227,서남권,관악구,48,31,0.008,0.054,0.9,0.003
20221227,서남권,금천구,40,30,0.007,0.047,0.7,0.003
20221227,서남권,양천구,52,39,0.006,0.049,0.9,0.003
20221227,동남권,강남구,50,34,0.006,0.048,0.7,0.003
20221227,동남권,서초구,50,37,0.005,0.051,0.7,0.003
20221227,동남권,송파구,49,37,0.005,0.053,0.9,0.003
20221227,동남권,강동구,59,47,0.005,0.04,0.7,0.003
20221226,도심권,중구,52,47,0.012,0.049,0.9,0.003
20221226,도심권,종로구,49,43,0.005,0.05,1,0.003
20221226,도심권,용산구,47,36,0.005,0.043,0.8,0.004
20221226,서북권,은평구,43,29,0.008,0.037,1.2,0.003
20221226,서북권,서대문구,50,38,0.007,0.048,1.5,0.006
20221226,서북권,마포구,48,44,0.005,0.046,1,0.003
20221226,동북권,광진구,46,34,0.006,0.026,0.8,0.002
20221226,동북권,성동구,53,33,0.005,0.052,0.8,0.003
20221226,동북권,중랑구,53,41,0.009,0.04,0.8,0.002
20221226,동북권,동대문구,49,38,0.006,0.047,0.9,0.003
20221226,동북권,성북구,44,36,0.006,0.05,1,0.003
20221226,동북권,도봉구,46,37,0.007,0.044,0.9,0.002
20221226,동북권,강북구,55,38,0.011,0.036,0.3,0.003
20221226,동북권,노원구,55,45,0.007,0.053,0.9,0.003
20221226,서남권,강서구,55,34,0.01,0.044,0.9,0.004
20221226,서남권,구로구,49,34,0.008,0.038,0.7,0.003
20221226,서남권,영등포구,48,35,0.005,0.049,0.9,0.003
20221226,서남권,동작구,53,42,0.005,0.048,0.8,0.003
20221226,서남권,관악구,51,33,0.006,0.052,0.9,0.003
20221226,서남권,금천구,42,35,0.007,0.042,0.7,0.003
20221226,서남권,양천구,47,36,0.007,0.043,0.8,0.003
20221226,동남권,강남구,48,34,0.005,0.046,0.8,0.003
20221226,동남권,서초구,49,37,0.005,0.047,0.7,0.003
20221226,동남권,송파구,50,38,0.005,0.05,1,0.003
20221226,동남권,강동구,49,39,0.005,0.035,0.7,0.002
20221225,도심권,중구,39,35,0.02,0.034,0.7,0.003
20221225,도심권,종로구,38,34,0.015,0.033,0.8,0.003
20221225,도심권,용산구,37,29,0.014,0.03,0.7,0.003
20221225,서북권,은평구,34,22,0.015,0.026,1,0.003
20221225,서북권,서대문구,37,28,0.013,0.035,1.2,0.006
20221225,서북권,마포구,39,32,0.014,0.03,0.7,0.003
20221225,동북권,광진구,41,32,0.009,0.023,0.7,0.002
20221225,동북권,성동구,43,27,0.011,0.042,0.7,0.003
20221225,동북권,중랑구,46,36,0.01,0.039,0.7,0.002
20221225,동북권,동대문구,39,30,0.014,0.035,0.8,0.003
20221225,동북권,성북구,37,31,0.011,0.04,0.8,0.003
20221225,동북권,도봉구,37,30,0.016,0.034,0.7,0.002
20221225,동북권,강북구,48,34,0.013,0.03,0.1,0.003
20221225,동북권,노원구,46,38,0.011,0.044,0.8,0.003
20221225,서남권,강서구,49,29,0.015,0.031,0.7,0.004
20221225,서남권,구로구,41,28,0.014,0.03,0.5,0.003
20221225,서남권,영등포구,38,26,0.014,0.032,0.6,0.003
20221225,서남권,동작구,41,32,0.012,0.039,0.7,0.003
20221225,서남권,관악구,40,27,0.013,0.04,0.8,0.003
20221225,서남권,금천구,34,27,0.015,0.033,0.6,0.003
20221225,서남권,양천구,42,34,0.013,0.032,0.7,0.002
20221225,동남권,강남구,38,26,0.023,0.027,0.6,0.003
20221225,동남권,서초구,34,25,0.012,0.035,0.6,0.003
20221225,동남권,송파구,40,30,0.01,0.04,0.8,0.003
20221225,동남권,강동구,48,38,0.009,0.032,0.7,0.003
20221224,도심권,중구,29,24,0.019,0.026,0.5,0.003
20221224,도심권,종로구,28,21,0.014,0.027,0.5,0.003
20221224,도심권,용산구,27,18,0.015,0.023,0.5,0.003
20221224,서북권,은평구,24,12,0.016,0.021,0.8,0.003
20221224,서북권,서대문구,26,16,0.014,0.026,0.7,0.005
20221224,서북권,마포구,25,19,0.016,0.021,0.5,0.002
20221224,동북권,광진구,27,18,0.015,0.016,0.5,0.001
20221224,동북권,성동구,30,16,0.015,0.029,0.4,0.003
20221224,동북권,중랑구,30,21,0.015,0.026,0.5,0.002
20221224,동북권,동대문구,27,18,0.014,0.027,0.5,0.003
20221224,동북권,성북구,27,19,0.013,0.031,0.5,0.004
20221224,동북권,도봉구,24,18,0.011,0.028,0.4,0.002
20221224,동북권,강북구,34,21,0.014,0.022,0.1,0.003
20221224,동북권,노원구,35,25,0.013,0.034,0.6,0.003
20221224,서남권,강서구,35,16,0.017,0.023,0.5,0.003
20221224,서남권,구로구,29,14,0.013,0.024,0.3,0.003
20221224,서남권,영등포구,27,14,0.014,0.026,0.5,0.003
20221224,서남권,동작구,34,22,0.013,0.03,0.5,0.003
20221224,서남권,관악구,32,20,0.011,0.032,0.6,0.003
20221224,서남권,금천구,28,21,0.012,0.03,0.5,0.003
20221224,서남권,양천구,29,19,0.014,0.023,0.5,0.002
20221224,동남권,강남구,28,17,0.016,0.027,0.5,0.003
20221224,동남권,서초구,25,14,0.012,0.029,0.4,0.003
20221224,동남권,송파구,29,20,0.015,0.029,0.5,0.003
20221224,동남권,강동구,32,22,0.012,0.025,0.4,0.002
20221223,도심권,중구,18,13,0.036,0.009,0.3,0.002
20221223,도심권,종로구,20,13,0.027,0.011,0.4,0.002
20221223,도심권,용산구,21,12,0.028,0.01,0.4,0.003
20221223,서북권,은평구,20,7,0.028,0.01,0.6,0.003
20221223,서북권,서대문구,20,7,0.026,0.01,0.3,0.003
20221223,서북권,마포구,17,11,0.026,0.01,0.3,0.002
20221223,동북권,광진구,18,11,0.026,0.008,0.3,0.001
20221223,동북권,성동구,22,10,0.027,0.013,0.3,0.003
20221223,동북권,중랑구,20,13,0.027,0.013,0.3,0.002
20221223,동북권,동대문구,19,11,0.029,0.009,0.3,0.003
20221223,동북권,성북구,16,10,0.028,0.011,0.3,0.003
20221223,동북권,도봉구,14,9,0.031,0.005,0.1,0.002
20221223,동북권,강북구,24,12,0.031,0.004,0.1,0.002
20221223,동북권,노원구,21,14,0.029,0.009,0.3,0.002
20221223,서남권,강서구,27,11,0.029,0.011,0.3,0.002
20221223,서남권,구로구,21,7,0.024,0.009,0.2,0.002
20221223,서남권,영등포구,19,10,0.025,0.012,0.3,0.002
20221223,서남권,동작구,21,14,0.028,0.011,0.3,0.002
20221223,서남권,관악구,20,10,0.023,0.011,0.3,0.002
20221223,서남권,금천구,19,12,0.026,0.017,0.4,0.003
20221223,서남권,양천구,21,11,0.023,0.013,0.3,0.002
20221223,동남권,강남구,19,10,0.028,0.012,0.3,0.002
20221223,동남권,서초구,20,7,0.026,0.01,0.2,0.003
20221223,동남권,송파구,22,12,0.024,0.016,0.4,0.002
20221223,동남권,강동구,21,13,0.027,0.009,0.3,0.002
20221222,도심권,중구,27,16,0.032,0.012,0.4,0.003
20221222,도심권,종로구,30,17,0.023,0.013,0.4,0.003
20221222,도심권,용산구,31,17,0.025,0.011,0.4,0.003
20221222,서북권,은평구,27,11,0.026,0.011,0.7,0.003
20221222,서북권,서대문구,28,12,0.024,0.011,0.5,0.003
20221222,서북권,마포구,25,12,0.023,0.012,0.4,0.002
20221222,동북권,광진구,29,15,0.024,0.008,0.3,0.002
20221222,동북권,성동구,32,13,0.024,0.015,0.3,0.003
20221222,동북권,중랑구,29,16,0.026,0.013,0.4,0.002
20221222,동북권,동대문구,30,15,0.026,0.011,0.4,0.003
20221222,동북권,성북구,24,13,0.026,0.013,0.4,0.003
20221222,동북권,도봉구,20,12,0.029,0.006,0.2,0.002
20221222,동북권,강북구,31,15,0.031,0.005,0.3,0.002
20221222,동북권,노원구,30,17,0.028,0.01,0.4,0.003
20221222,서남권,강서구,39,16,0.024,0.014,0.4,0.003
20221222,서남권,구로구,33,12,0.021,0.012,0.2,0.002
20221222,서남권,영등포구,31,14,0.022,0.015,0.4,0.003
20221222,서남권,동작구,35,18,0.024,0.014,0.3,0.002
20221222,서남권,관악구,33,16,0.019,0.015,0.4,0.003
20221222,서남권,금천구,30,17,0.025,0.017,0.4,0.003
20221222,서남권,양천구,33,16,0.02,0.015,0.4,0.002
20221222,동남권,강남구,29,13,0.026,0.014,0.3,0.003
20221222,동남권,서초구,31,12,0.023,0.012,0.3,0.003
20221222,동남권,송파구,32,18,0.021,0.018,0.4,0.002
20221222,동남권,강동구,31,16,0.025,0.009,0.3,0.002
20221221,도심권,중구,42,35,0.011,0.038,0.6,0.003
20221221,도심권,종로구,42,32,0.009,0.036,0.7,0.003
20221221,도심권,용산구,35,25,0.009,0.033,0.6,0.003
20221221,서북권,은평구,41,26,0.018,0.023,0.8,0.003
20221221,서북권,서대문구,40,26,0.015,0.028,0.6,0.003
20221221,서북권,마포구,39,33,0.009,0.034,0.6,0.002
20221221,동북권,광진구,37,26,0.011,0.02,0.5,0.002
20221221,동북권,성동구,44,24,0.008,0.043,0.6,0.004
20221221,동북권,중랑구,42,29,0.013,0.031,0.6,0.002
20221221,동북권,동대문구,43,30,0.008,0.039,0.7,0.003
20221221,동북권,성북구,41,29,0.01,0.037,0.6,0.003
20221221,동북권,도봉구,35,26,0.012,0.029,0.5,0.002
20221221,동북권,강북구,41,27,0.013,0.029,0.6,0.003
20221221,동북권,노원구,38,27,0.012,0.036,0.6,0.003
20221221,서남권,강서구,49,29,0.009,0.038,0.7,0.003
20221221,서남권,구로구,46,30,0.008,0.032,0.5,0.003
20221221,서남권,영등포구,57,39,0.007,0.044,0.8,0.003
20221221,서남권,동작구,47,33,0.01,0.037,0.6,0.003
20221221,서남권,관악구,46,29,0.006,0.042,0.7,0.003
20221221,서남권,금천구,40,29,0.013,0.036,0.6,0.003
20221221,서남권,양천구,43,30,0.008,0.034,0.6,0.003
20221221,동남권,강남구,41,27,0.009,0.038,0.6,0.003
20221221,동남권,서초구,46,30,0.009,0.037,0.5,0.003
20221221,동남권,송파구,38,27,0.008,0.038,0.6,0.003
20221221,동남권,강동구,40,28,0.009,0.029,0.5,0.003
20221220,도심권,중구,34,28,0.011,0.041,0.6,0.003
20221220,도심권,종로구,32,24,0.008,0.039,0.7,0.004
20221220,도심권,용산구,30,21,0.007,0.037,0.5,0.003
20221220,서북권,은평구,23,12,0.012,0.029,0.7,0.003
20221220,서북권,서대문구,27,15,0.009,0.039,0.9,0.006
20221220,서북권,마포구,27,21,0.007,0.039,0.6,0.003
20221220,동북권,광진구,32,22,0.006,0.025,0.6,0.002
20221220,동북권,성동구,36,19,0.007,0.044,0.5,0.004
20221220,동북권,중랑구,30,22,0.008,0.034,0.5,0.002
20221220,동북권,동대문구,34,22,0.007,0.04,0.7,0.004
20221220,동북권,성북구,32,23,0.006,0.043,0.6,0.004
20221220,동북권,도봉구,30,21,0.006,0.038,0.5,0.003
20221220,동북권,강북구,33,21,0.009,0.035,0.6,0.003
20221220,동북권,노원구,35,26,0.009,0.044,0.6,0.004
20221220,서남권,강서구,37,19,0.007,0.04,0.7,0.003
20221220,서남권,구로구,30,16,0.007,0.034,0.4,0.003
20221220,서남권,영등포구,32,19,0.007,0.04,0.6,0.003
20221220,서남권,동작구,31,22,0.006,0.041,0.5,0.003
20221220,서남권,관악구,31,18,0.006,0.045,0.7,0.003
20221220,서남권,금천구,26,20,0.005,0.044,0.6,0.003
20221220,서남권,양천구,32,21,0.007,0.037,0.6,0.003
20221220,동남권,강남구,31,19,0.008,0.041,0.5,0.003
20221220,동남권,서초구,32,18,0.006,0.042,0.4,0.003
20221220,동남권,송파구,34,23,0.006,0.043,0.6,0.003
20221220,동남권,강동구,37,26,0.006,0.031,0.5,0.003
20221219,도심권,중구,21,15,0.02,0.025,0.5,0.003
20221219,도심권,종로구,21,14,0.014,0.028,0.5,0.003
20221219,도심권,용산구,20,12,0.015,0.024,0.5,0.003
20221219,서북권,은평구,19,7,0.016,0.022,0.7,0.004
20221219,서북권,서대문구,21,10,0.014,0.027,0.6,0.005
20221219,서북권,마포구,20,13,0.015,0.026,0.5,0.003
20221219,동북권,광진구,21,13,0.012,0.018,0.5,0.002
20221219,동북권,성동구,22,9,0.011,0.033,0.4,0.003
20221219,동북권,중랑구,22,14,0.016,0.026,0.5,0.002
20221219,동북권,동대문구,22,12,0.013,0.03,0.5,0.003
20221219,동북권,성북구,22,13,0.012,0.032,0.5,0.003
20221219,동북권,도봉구,19,12,0.014,0.026,0.3,0.002
20221219,동북권,강북구,24,13,0.016,0.022,0.5,0.002
20221219,동북권,노원구,27,17,0.012,0.036,0.6,0.003
20221219,서남권,강서구,27,10,0.015,0.026,0.5,0.003
20221219,서남권,구로구,21,8,0.012,0.025,0.3,0.003
20221219,서남권,영등포구,21,9,0.013,0.026,0.4,0.003
20221219,서남권,동작구,23,13,0.012,0.029,0.4,0.003
20221219,서남권,관악구,23,12,0.013,0.03,0.5,0.003
20221219,서남권,금천구,19,13,0.013,0.03,0.5,0.004
20221219,서남권,양천구,22,12,0.011,0.027,0.5,0.002
20221219,동남권,강남구,24,12,0.016,0.029,0.4,0.003
20221219,동남권,서초구,22,7,0.013,0.028,0.3,0.003
20221219,동남권,송파구,23,13,0.012,0.032,0.5,0.003
20221219,동남권,강동구,25,15,0.011,0.026,0.4,0.003
20221218,도심권,중구,18,10,0.032,0.008,0.3,0.003
20221218,도심권,종로구,18,9,0.028,0.009,0.3,0.003
20221218,도심권,용산구,20,10,0.027,0.009,0.4,0.003
20221218,서북권,은평구,20,5,0.025,0.011,0.6,0.003
20221218,서북권,서대문구,19,6,0.025,0.01,0.3,0.004
20221218,서북권,마포구,17,7,0.023,0.013,0.4,0.003
20221218,동북권,광진구,19,9,0.025,0.007,0.3,0.002
20221218,동북권,성동구,19,7,0.026,0.012,0.3,0.003
20221218,동북권,중랑구,20,10,0.026,0.012,0.3,0.002
20221218,동북권,동대문구,19,8,0.028,0.01,0.3,0.003
20221218,동북권,성북구,16,8,0.025,0.013,0.3,0.003
20221218,동북권,도봉구,14,7,0.027,0.008,0.1,0.002
20221218,동북권,강북구,22,8,0.028,0.008,0.3,0.002
20221218,동북권,노원구,23,11,0.026,0.011,0.4,0.003
20221218,서남권,강서구,26,8,0.027,0.01,0.4,0.003
20221218,서남권,구로구,22,4,0.022,0.01,0.2,0.003
20221218,서남권,영등포구,21,7,0.024,0.011,0.3,0.003
20221218,서남권,동작구,23,11,0.024,0.013,0.3,0.003
20221218,서남권,관악구,23,9,0.021,0.014,0.4,0.003
20221218,서남권,금천구,19,11,0.025,0.015,0.4,0.004
20221218,서남권,양천구,22,9,0.022,0.012,0.4,0.002
20221218,동남권,강남구,19,7,0.028,0.01,0.3,0.003
20221218,동남권,서초구,17,5,0.025,0.011,0.2,0.003
20221218,동남권,송파구,22,10,0.025,0.014,0.4,0.003
20221218,동남권,강동구,22,10,0.025,0.009,0.3,0.003
20221217,도심권,중구,24,16,0.027,0.016,0.4,0.003
20221217,도심권,종로구,25,18,0.022,0.017,0.5,0.003
20221217,도심권,용산구,23,15,0.021,0.016,0.4,0.003
20221217,서북권,은평구,23,9,0.022,0.014,0.6,0.003
20221217,서북권,서대문구,22,12,0.021,0.016,0.5,0.004
20221217,서북권,마포구,23,16,0.02,0.019,0.4,0.003
20221217,동북권,광진구,23,14,0.021,0.011,0.4,0.002
20221217,동북권,성동구,26,12,0.021,0.02,0.4,0.002
20221217,동북권,중랑구,26,15,0.023,0.017,0.4,0.003
20221217,동북권,동대문구,24,14,0.021,0.018,0.5,0.004
20221217,동북권,성북구,21,13,0.021,0.02,0.4,0.004
20221217,동북권,도봉구,22,12,0.023,0.014,0.2,0.003
20221217,동북권,강북구,28,14,0.024,0.014,0.4,0.002
20221217,동북권,노원구,28,18,0.024,0.016,0.4,0.003
20221217,서남권,강서구,31,13,0.023,0.015,0.4,0.003
20221217,서남권,구로구,23,9,0.02,0.015,0.3,0.003
20221217,서남권,영등포구,26,11,0.02,0.018,0.4,0.003
20221217,서남권,동작구,26,16,0.019,0.02,0.4,0.003
20221217,서남권,관악구,25,14,0.018,0.021,0.5,0.003
20221217,서남권,금천구,22,15,0.022,0.021,0.5,0.003
20221217,서남권,양천구,26,13,0.019,0.017,0.4,0.002
20221217,동남권,강남구,24,12,0.022,0.019,0.4,0.003
20221217,동남권,서초구,23,10,0.02,0.018,0.3,0.003
20221217,동남권,송파구,29,14,0.019,0.022,0.4,0.003
20221217,동남권,강동구,27,16,0.02,0.016,0.3,0.003
20221216,도심권,중구,29,19,0.021,0.022,0.5,0.003
20221216,도심권,종로구,31,22,0.016,0.024,0.5,0.003
20221216,도심권,용산구,31,19,0.016,0.022,0.5,0.003
20221216,서북권,은평구,27,12,0.02,0.017,0.7,0.003
20221216,서북권,서대문구,27,14,0.018,0.019,0.5,0.004
20221216,서북권,마포구,27,19,0.016,0.023,0.5,0.003
20221216,동북권,광진구,29,17,0.015,0.016,0.5,0.002
20221216,동북권,성동구,32,15,0.015,0.027,0.4,0.003
20221216,동북권,중랑구,29,18,0.017,0.024,0.5,0.002
20221216,동북권,동대문구,30,18,0.017,0.023,0.5,0.003
20221216,동북권,성북구,26,18,0.014,0.027,0.5,0.004
20221216,동북권,도봉구,24,15,0.02,0.016,0.3,0.003
20221216,동북권,강북구,33,17,0.02,0.017,0.5,0.002
20221216,동북권,노원구,31,20,0.023,0.017,0.5,0.003
20221216,서남권,강서구,36,16,0.017,0.02,0.5,0.003
20221216,서남권,구로구,31,14,0.016,0.02,0.3,0.003
20221216,서남권,영등포구,29,14,0.017,0.022,0.5,0.003
20221216,서남권,동작구,33,20,0.015,0.024,0.5,0.002
20221216,서남권,관악구,31,17,0.015,0.026,0.5,0.003
20221216,서남권,금천구,28,19,0.017,0.026,0.5,0.003
20221216,서남권,양천구,30,18,0.015,0.022,0.5,0.002
20221216,동남권,강남구,30,17,0.016,0.026,0.5,0.003
20221216,동남권,서초구,28,14,0.016,0.023,0.4,0.002
20221216,동남권,송파구,33,19,0.015,0.027,0.5,0.003
20221216,동남권,강동구,34,20,0.014,0.022,0.4,0.003
20221215,도심권,중구,34,25,0.01,0.034,0.5,0.003
20221215,도심권,종로구,33,22,0.005,0.034,0.6,0.003
20221215,도심권,용산구,31,18,0.005,0.03,0.5,0.003
20221215,서북권,은평구,31,16,0.009,0.026,0.7,0.003
20221215,서북권,서대문구,29,17,0.007,0.031,0.5,0.003
20221215,서북권,마포구,30,22,0.006,0.031,0.6,0.002
20221215,동북권,광진구,32,18,0.005,0.02,0.4,0.002
20221215,동북권,성동구,35,17,0.006,0.035,0.5,0.003
20221215,동북권,중랑구,34,21,0.007,0.03,0.4,0.002
20221215,동북권,동대문구,32,19,0.005,0.033,0.6,0.003
20221215,동북권,성북구,31,21,0.006,0.032,0.5,0.003
20221215,동북권,도봉구,28,18,0.006,0.028,0.3,0.002
20221215,동북권,강북구,37,20,0.009,0.028,0.5,0.002
20221215,동북권,노원구,34,22,0.01,0.03,0.4,0.002
20221215,서남권,강서구,37,16,0.004,0.036,0.6,0.003
20221215,서남권,구로구,33,17,0.004,0.033,0.4,0.003
20221215,서남권,영등포구,33,18,0.004,0.035,0.6,0.002
20221215,서남권,동작구,35,21,0.005,0.034,0.5,0.002
20221215,서남권,관악구,35,18,0.005,0.038,0.6,0.003
20221215,서남권,금천구,29,20,0.008,0.032,0.5,0.003
20221215,서남권,양천구,35,20,0.003,0.032,0.5,0.003
20221215,동남권,강남구,33,18,0.006,0.033,0.5,0.003
20221215,동남권,서초구,31,19,0.004,0.036,0.4,0.002
20221215,동남권,송파구,33,20,0.006,0.033,0.5,0.002
20221215,동남권,강동구,34,21,0.006,0.026,0.4,0.002
20221214,도심권,중구,48,11,0.027,0.01,0.3,0.003
20221214,도심권,종로구,49,14,0.024,0.011,0.4,0.003
20221214,도심권,용산구,50,11,0.023,0.01,0.4,0.003
20221214,서북권,은평구,51,7,0.024,0.01,0.5,0.003
20221214,서북권,서대문구,56,7,0.022,0.009,0.3,0.003
20221214,서북권,마포구,37,11,0.022,0.012,0.3,0.002
20221214,동북권,광진구,44,10,0.023,0.008,0.3,0.002
20221214,동북권,성동구,43,8,0.023,0.013,0.3,0.003
20221214,동북권,중랑구,43,11,0.025,0.011,0.3,0.002
20221214,동북권,동대문구,43,10,0.026,0.009,0.3,0.004
20221214,동북권,성북구,44,10,0.024,0.011,0.3,0.003
20221214,동북권,도봉구,47,9,0.026,0.007,0.1,0.003
20221214,동북권,강북구,58,10,0.027,0.007,0.3,0.002
20221214,동북권,노원구,52,13,0.024,0.01,0.3,0.003
20221214,서남권,강서구,58,10,0.024,0.011,0.3,0.003
20221214,서남권,구로구,53,6,0.021,0.011,0.2,0.004
20221214,서남권,영등포구,44,9,0.02,0.014,0.4,0.002
20221214,서남권,동작구,52,13,0.021,0.013,0.3,0.002
20221214,서남권,관악구,45,9,0.019,0.014,0.4,0.003
20221214,서남권,금천구,39,12,0.022,0.015,0.4,0.004
20221214,서남권,양천구,51,11,0.019,0.013,0.3,0.002
20221214,동남권,강남구,42,10,0.024,0.012,0.3,0.003
20221214,동남권,서초구,55,7,0.022,0.012,0.2,0.002
20221214,동남권,송파구,51,13,0.021,0.017,0.4,0.003
20221214,동남권,강동구,48,11,0.024,0.009,0.3,0.002
